city,district,site,title,price,url
istanbul,kadıköy,tapu,Satıldı İstanbul / Kadıköy - Daire İstanbul Kadıköy Sahraicedit Mahallesi'nde 3+1 Kiracılı Daire 1.300.000,1300000.0,https://www.tapu.com/detay/istanbul-kadikoy-sahraicedit-mahallesinde-3-arti-1-kiracili-daire-17600
istanbul,kadıköy,tapu,Satıldı İstanbul / Kadıköy - Daire İstanbul Kadıköy Hasanpaşa Mahallesi'nde 2+1 82 m2 Daire 550.000,550000.0,https://www.tapu.com/detay/istanbul-kadikoy-hasanpasa-mahallesinde-2-arti-1-82-m2-daire-18154
